"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-02-26","48","53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-02-27","49","50","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-02-28","47","54","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-01","44","52","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-02","46","52","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-03","43","51","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-04","41","55","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-05","46","56","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-06","48","59","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-07","49","62","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-08","50","63","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-09","50","58","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-10","47","56","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-11","53","58","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-12","55","64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-13","55","63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-14","56","57","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-15","49","51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-16","47","57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-17","48","56","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-18","51","60","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-19","52","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-20","53","57","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-21","51","56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-22","48","53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-23","46","52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-24","47","55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-25","50","58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-26","57","69","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-27","58","65","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-28","54","60","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-29","53","60","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-30","56","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-03-31","53","55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-01","47","55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-02","47","56","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-03","47","52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-04","46","55","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-05","48","62","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-06","49","57","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-07","49","58","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-08","51","63","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-09","51","63","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-10","53","57","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-11","48","53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-12","47","56","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-13","48","53","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-14","42","53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-15","45","57","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-16","51","64","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-17","55","66","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-18","56","66","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-19","57","70","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-20","59","73","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-21","59","63","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-22","48","60","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-23","49","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-24","47","54","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-25","48","56","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-26","48","60","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-27","58","77","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-28","60","60","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-29","51","61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-04-30","53","63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-01","56","65","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-02","55","65","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-03","56","69","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-04","56","63","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-05","52","58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-06","50","62","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-07","55","69","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-08","60","75","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-09","64","80","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-10","62","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-11","55","57","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-12","53","60","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-13","53","54","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-14","53","64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-15","56","68","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-16","56","60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-17","57","67","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-18","62","78","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-19","62","71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-20","58","74","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-21","64","78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-22","61","62","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-23","56","61","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-24","57","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-25","56","60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-26","58","71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-27","63","76","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-28","66","82","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-29","68","79","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-30","61","73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-31","62","77","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-01","60","61","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-02","58","64","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-03","58","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-04","61","73","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-05","66","80","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-06","69","85","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-07","74","88","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-08","74","87","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-09","72","84","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-10","65","78","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-11","63","76","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-12","61","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-13","60","75","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-14","66","82","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-15","71","86","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-16","64","73","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-17","62","77","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-18","66","76","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-19","63","75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-20","64","77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-21","66","78","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-22","66","77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-23","64","79","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-24","70","78","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-25","71","87","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-26","76","89","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-27","77","92","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-28","77","83","65"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-29","72","84","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-30","70","87","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-01","76","90","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-02","79","93","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-03","80","92","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-04","76","92","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-05","79","91","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-06","73","85","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-07","68","81","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-08","69","86","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-09","71","84","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-10","67","70","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-11","65","72","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-12","66","79","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-13","68","78","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-14","69","82","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-15","69","79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-16","68","79","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-17","68","82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-18","75","92","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-19","82","95","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-20","71","80","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-21","67","75","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-22","65","75","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-23","65","79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-24","66","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-25","65","70","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-26","63","72","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-27","61","74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-28","68","82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-29","73","90","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-30","78","94","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-31","80","94","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-01","78","92","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-02","76","87","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-03","73","83","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-04","68","79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-05","64","74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-06","65","77","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-07","69","83","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-08","69","77","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-09","67","83","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-10","71","84","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-11","73","86","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-12","74","83","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-13","71","83","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-14","67","65","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-15","62","71","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-16","65","77","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-17","68","81","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-18","72","86","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-19","75","89","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-20","68","73","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-21","62","72","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-22","65","80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-23","68","82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-24","65","75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-25","65","78","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-26","68","83","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-27","70","85","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-28","70","74","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-29","67","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-30","61","68","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-31","63","66","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-01","63","67","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-02","59","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-03","57","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-04","56","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-05","56","69","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-06","58","61","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-07","60","70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-08","63","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-09","65","76","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-10","66","77","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-11","68","81","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-12","69","80","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-13","65","69","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-14","57","62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-15","56","64","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-16","57","68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-17","60","65","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-18","60","67","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-19","63","70","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-20","66","73","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-21","59","65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-22","56","66","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-23","57","69","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-24","61","72","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-25","60","60","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-26","57","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-27","54","64","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-28","56","70","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-29","59","71","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-30","57","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-01","58","70","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-02","57","60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-03","58","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-04","60","73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-05","60","74","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-06","59","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-07","58","61","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-08","60","66","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-09","61","67","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-10","63","70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-11","57","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-12","57","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-13","58","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-14","53","59","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-15","55","70","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-16","57","68","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-17","59","67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-18","57","59","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-19","58","63","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-20","57","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-21","54","61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-22","54","61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-23","51","55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-24","51","59","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-25","54","67","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-26","54","54","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-27","53","61","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-28","54","57","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-29","56","59","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-30","58","63","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-31","57","60","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-01","53","54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-02","51","52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-03","47","51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-04","44","50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-05","48","53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-06","50","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-07","53","54","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-08","50","52","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-09","47","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-10","45","52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-11","49","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-12","45","52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-13","52","56","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-14","49","49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-15","42","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-16","41","48","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-17","50","56","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-18","45","48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-19","44","48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-20","39","47","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-21","40","48","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-22","40","50","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-23","39","44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-24","41","44","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-25","38","45","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-26","38","49","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-27","38","49","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-28","36","45","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-29","34","35","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-30","32","42","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-01","42","50","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-02","43","51","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-03","49","60","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-04","48","51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-05","46","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-06","48","55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-07","49","52","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-08","52","60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-09","52","54","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-10","49","53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-11","45","49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-12","44","48","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-13","45","46","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-14","43","46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-15","38","44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-16","42","43","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-17","40","44","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-18","43","48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-19","41","47","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-20","44","46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-21","40","42","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-22","41","46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-23","40","41","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-24","39","42","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-25","38","41","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-26","36","40","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-27","38","40","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-28","37","41","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-29","39","45","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-30","36","42","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-31","34","42","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-01","36","46","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-02","33","42","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-03","37","40","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-04","36","38","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-05","38","46","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-06","44","53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-07","41","44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-08","42","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-09","39","49","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-10","43","52","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-11","41","47","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-12","45","48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-13","47","54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-14","42","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-15","40","47","33"
